ID	Instrument	Prize	Px_fill	Site	Volume init	Volume fill	Date	Status	Note	Tag
0x1a1	GBPUSD 	1.37	1.342	Buy	69000	0	2021-02-02 00:12:46.998	 Cansel	 diamond silverBercut Oil	 tag7 tag1 tag5 tag4
0x1a1	GBPUSD 	1.37	1.342	Buy	69000	0	2021-02-02 00:18:35.596	Done	 diamond silverBercut Oil	 tag7 tag1 tag5 tag4
0xb90	EURCHF 	1.08	1.144	 Sell	487000	0	2021-02-02 00:10:32.493	New	Wheat  Oil diamond silver	 tag1 tag4 tag7 tag4
0xb90	EURCHF 	1.08	1.144	 Sell	487000	0	2021-02-02 00:22:25.798	In_process	Wheat  Oil diamond silver	 tag1 tag4 tag7 tag4
0xb90	EURCHF 	1.08	1.144	 Sell	487000	487000	2021-02-02 00:41:48.255	Fill	Wheat  Oil diamond silver	 tag1 tag4 tag7 tag4
0xb90	EURCHF 	1.08	1.144	 Sell	487000	487000	2021-02-02 01:13:25.013	Done	Wheat  Oil diamond silver	 tag1 tag4 tag7 tag4
0x1462	USDCAD 	0.78	0.878	Buy	859000	0	2021-02-02 00:16:18.863	New	 Goodbye diamond Soil  Oil	 tag7 tag3 tag6
0x1462	USDCAD 	0.78	0.878	Buy	859000	0	2021-02-02 00:40:21.031	In_process	 Goodbye diamond Soil  Oil	 tag7 tag3 tag6
0x1462	USDCAD 	0.78	0.878	Buy	859000	0	2021-02-02 01:27:54.933	 Cansel	 Goodbye diamond Soil  Oil	 tag7 tag3 tag6
0x1462	USDCAD 	0.78	0.878	Buy	859000	0	2021-02-02 03:01:57.671	Done	 Goodbye diamond Soil  Oil	 tag7 tag3 tag6
0x61e	USDPLN 	3.7	3.696	 Sell	258000	0	2021-02-02 00:00:36.127	New	 Ore Soil Bercut Goodbye	 tag5 tag3 tag2 tag1
0x61e	USDPLN 	3.7	3.696	 Sell	258000	0	2021-02-02 00:00:54.323	In_process	 Ore Soil Bercut Goodbye	 tag5 tag3 tag2 tag1
0x61e	USDPLN 	3.7	3.696	 Sell	258000	258000	2021-02-02 00:01:13.314	Fill	 Ore Soil Bercut Goodbye	 tag5 tag3 tag2 tag1
0x61e	USDPLN 	3.7	3.696	 Sell	258000	258000	2021-02-02 00:01:32.759	Done	 Ore Soil Bercut Goodbye	 tag5 tag3 tag2 tag1
0xcb6	EURUSD 	1.2	1.175	Buy	536000	0	2021-02-02 00:04:02.196	New	 diamond silverWheat  Goodbye	 tag1 tag9 tag4
0xcb6	EURUSD 	1.2	1.175	Buy	536000	0	2021-02-02 00:07:00.715	In_process	 diamond silverWheat  Goodbye	 tag1 tag9 tag4
0xcb6	EURUSD 	1.2	1.175	Buy	536000	536000	2021-02-02 00:10:41.302	Fill	 diamond silverWheat  Goodbye	 tag1 tag9 tag4
0xcb6	EURUSD 	1.2	1.175	Buy	536000	536000	2021-02-02 00:15:15.895	Done	 diamond silverWheat  Goodbye	 tag1 tag9 tag4
0x1777	GBRJPY 	143.61	144.4	Buy	988000	0	2021-02-02 00:13:01.239	New	Bercut Oil OreWheat 	 tag7 tag2 tag2
0x1777	GBRJPY 	143.61	144.4	Buy	988000	0	2021-02-02 00:29:38.081	In_process	Bercut Oil OreWheat 	 tag7 tag2 tag2
0x1777	GBRJPY 	143.61	144.4	Buy	988000	976000	2021-02-02 00:59:13.363	 PartialFill	Bercut Oil OreWheat 	 tag7 tag2 tag2
0x1777	GBRJPY 	143.61	144.4	Buy	988000	976000	2021-02-02 01:51:53.652	Done	Bercut Oil OreWheat 	 tag7 tag2 tag2
0x96	EURUSD 	1.2	1.174	 Sell	25000	0	2021-02-02 00:04:13.156	New	 diamond silverWheat  Goodbye	 tag2 tag6 tag1
0x96	EURUSD 	1.2	1.174	 Sell	25000	0	2021-02-02 00:07:21.423	In_process	 diamond silverWheat  Goodbye	 tag2 tag6 tag1
0x96	EURUSD 	1.2	1.174	 Sell	25000	0	2021-02-02 00:11:17.810	 Cansel	 diamond silverWheat  Goodbye	 tag2 tag6 tag1
0x96	EURUSD 	1.2	1.174	 Sell	25000	0	2021-02-02 00:16:12.931	Done	 diamond silverWheat  Goodbye	 tag2 tag6 tag1
0x13a9	GBPUSD 	1.37	1.342	Buy	828000	0	2021-02-02 00:04:38.692	New	 diamond silverBercut Oil	 tag7 tag1 tag4 tag3
0x13a9	GBPUSD 	1.37	1.342	Buy	828000	0	2021-02-02 00:08:12.701	In_process	 diamond silverBercut Oil	 tag7 tag1 tag4 tag3
0x13a9	GBPUSD 	1.37	1.342	Buy	828000	0	2021-02-02 00:12:45.927	 Cansel	 diamond silverBercut Oil	 tag7 tag1 tag4 tag3
0x13a9	GBPUSD 	1.37	1.342	Buy	828000	0	2021-02-02 00:18:34.982	Done	 diamond silverBercut Oil	 tag7 tag1 tag4 tag3
0xb5	USDCAD 	0.78	0.877	Buy	30000	0	2021-02-02 00:16:02.815	New	 Goodbye diamond Soil  Oil	 tag1 tag4 tag5
0xb5	USDCAD 	0.78	0.877	Buy	30000	0	2021-02-02 00:39:25.410	In_process	 Goodbye diamond Soil  Oil	 tag1 tag4 tag5
0xb5	USDCAD 	0.78	0.877	Buy	30000	30000	2021-02-02 01:25:16.208	Fill	 Goodbye diamond Soil  Oil	 tag1 tag4 tag5
0xb5	USDCAD 	0.78	0.877	Buy	30000	30000	2021-02-02 02:55:11.082	Done	 Goodbye diamond Soil  Oil	 tag1 tag4 tag5
0x8c4	EURPLN 	4.5	4.484	Buy	370000	0	2021-02-02 00:02:39.779	New	 Oil diamond Ore Soil 	 tag8 tag1 tag8
0x8c4	EURPLN 	4.5	4.484	Buy	370000	0	2021-02-02 00:04:22.730	In_process	 Oil diamond Ore Soil 	 tag8 tag1 tag8
0x8c4	EURPLN 	4.5	4.484	Buy	370000	370000	2021-02-02 00:06:21.049	Fill	 Oil diamond Ore Soil 	 tag8 tag1 tag8
0x8c4	EURPLN 	4.5	4.484	Buy	370000	370000	2021-02-02 00:08:39.361	Done	 Oil diamond Ore Soil 	 tag8 tag1 tag8
0x8ae	USDCAD 	0.78	0.875	 Sell	366000	0	2021-02-02 00:15:45.644	New	 Goodbye diamond silver Oil	 tag4 tag6 tag4 tag2
0x8ae	USDCAD 	0.78	0.875	 Sell	366000	0	2021-02-02 00:38:27.153	In_process	 Goodbye diamond silver Oil	 tag4 tag6 tag4 tag2
0x8ae	USDCAD 	0.78	0.875	 Sell	366000	134000	2021-02-02 01:22:35.427	 PartialFill	 Goodbye diamond silver Oil	 tag4 tag6 tag4 tag2
0x8ae	USDCAD 	0.78	0.875	 Sell	366000	134000	2021-02-02 02:48:23.587	Done	 Goodbye diamond silver Oil	 tag4 tag6 tag4 tag2
0x174d	EURJPY 	126.39	127.08	 Sell	981000	0	2021-02-02 00:11:23.356	New	Wheat  Oil diamond Soil 	 tag2 tag7 tag1 tag8
0x174d	EURJPY 	126.39	127.08	 Sell	981000	0	2021-02-02 00:24:48.043	In_process	Wheat  Oil diamond Soil 	 tag2 tag7 tag1 tag8
0x174d	EURJPY 	126.39	127.08	 Sell	981000	0	2021-02-02 00:47:22.911	 Cansel	Wheat  Oil diamond Soil 	 tag2 tag7 tag1 tag8
0x174d	EURJPY 	126.39	127.08	 Sell	981000	0	2021-02-02 01:25:19.469	Done	Wheat  Oil diamond Soil 	 tag2 tag7 tag1 tag8
0x6ed	USDCHF 	0.9	0.856	 Sell	292000	0	2021-02-02 00:07:11.558	New	 silver Butter Oil diamond	 tag9 tag6
0x6ed	USDCHF 	0.9	0.856	 Sell	292000	0	2021-02-02 00:13:50.858	In_process	 silver Butter Oil diamond	 tag9 tag6
0x6ed	USDCHF 	0.9	0.856	 Sell	292000	292000	2021-02-02 00:23:21.232	Fill	 silver Butter Oil diamond	 tag9 tag6
0x6ed	USDCHF 	0.9	0.856	 Sell	292000	292000	2021-02-02 00:36:57.593	Done	 silver Butter Oil diamond	 tag9 tag6
0x380	USDCHF 	0.9	0.858	Buy	148000	0	2021-02-02 00:06:56.079	New	 silverBercut Oil diamond	 tag5 tag4 tag9
0x380	USDCHF 	0.9	0.858	Buy	148000	0	2021-02-02 00:13:15.480	In_process	 silverBercut Oil diamond	 tag5 tag4 tag9
0x380	USDCHF 	0.9	0.858	Buy	148000	0	2021-02-02 00:22:11.806	 Cansel	 silverBercut Oil diamond	 tag5 tag4 tag9
0x380	USDCHF 	0.9	0.858	Buy	148000	0	2021-02-02 00:34:50.027	Done	 silverBercut Oil diamond	 tag5 tag4 tag9
0x140e	GBPUSD 	1.37	1.37	 Sell	845000	0	2021-02-02 00:04:52.725	New	 diamond Soil  Butter Oil	 tag1 tag5 tag6
0x140e	GBPUSD 	1.37	1.37	 Sell	845000	0	2021-02-02 00:08:41.124	In_process	 diamond Soil  Butter Oil	 tag1 tag5 tag6
0x140e	GBPUSD 	1.37	1.37	 Sell	845000	845000	2021-02-02 00:13:36.121	Fill	 diamond Soil  Butter Oil	 tag1 tag5 tag6
0x140e	GBPUSD 	1.37	1.37	 Sell	845000	845000	2021-02-02 00:19:57.973	Done	 diamond Soil  Butter Oil	 tag1 tag5 tag6
0x12cc	GBRJPY 	143.61	144.38	 Sell	792000	0	2021-02-02 00:12:42.738	New	Bercut Oil OreWheat 	 tag1 tag9 tag7 tag9
0x12cc	GBRJPY 	143.61	144.38	 Sell	792000	0	2021-02-02 00:28:40.976	In_process	Bercut Oil OreWheat 	 tag1 tag9 tag7 tag9
0x12cc	GBRJPY 	143.61	144.38	 Sell	792000	0	2021-02-02 00:56:48.801	 Cansel	Bercut Oil OreWheat 	 tag1 tag9 tag7 tag9
0x12cc	GBRJPY 	143.61	144.38	 Sell	792000	0	2021-02-02 01:46:20.906	Done	Bercut Oil OreWheat 	 tag1 tag9 tag7 tag9
0x41f	EURCHF 	1.08	1.138	 Sell	174000	0	2021-02-02 00:09:39.774	New	 Soil  Oil diamond Ore	 tag8 tag1 tag9
0x41f	EURCHF 	1.08	1.138	 Sell	174000	0	2021-02-02 00:20:01.318	In_process	 Soil  Oil diamond Ore	 tag8 tag1 tag9
0x41f	EURCHF 	1.08	1.138	 Sell	174000	0	2021-02-02 00:36:22.834	 Cansel	 Soil  Oil diamond Ore	 tag8 tag1 tag9
0x41f	EURCHF 	1.08	1.138	 Sell	174000	0	2021-02-02 01:02:10.067	Done	 Soil  Oil diamond Ore	 tag8 tag1 tag9
0xeb3	AUDUSD 	0.76	0.847	Buy	619000	0	2021-02-02 00:14:22.648	New	 Butter diamond silver Butter	 tag1 tag2 tag1 tag7
0xeb3	AUDUSD 	0.76	0.847	Buy	619000	0	2021-02-02 00:33:53.017	In_process	 Butter diamond silver Butter	 tag1 tag2 tag1 tag7
0xeb3	AUDUSD 	0.76	0.847	Buy	619000	383000	2021-02-02 01:10:12.618	 PartialFill	 Butter diamond silver Butter	 tag1 tag2 tag1 tag7
0xeb3	AUDUSD 	0.76	0.847	Buy	619000	383000	2021-02-02 02:17:48.797	Done	 Butter diamond silver Butter	 tag1 tag2 tag1 tag7
0x14a6	USDCHF 	0.9	0.863	 Sell	870000	0	2021-02-02 00:06:09.508	New	 OreWheat  Oil Oil	 tag8 tag7 tag3
0x14a6	USDCHF 	0.9	0.863	 Sell	870000	0	2021-02-02 00:11:28.019	In_process	 OreWheat  Oil Oil	 tag8 tag7 tag3
0x14a6	USDCHF 	0.9	0.863	 Sell	870000	0	2021-02-02 00:18:44.721	 Cansel	 OreWheat  Oil Oil	 tag8 tag7 tag3
0x14a6	USDCHF 	0.9	0.863	 Sell	870000	0	2021-02-02 00:28:41.484	Done	 OreWheat  Oil Oil	 tag8 tag7 tag3
0xa8b	USDCHF 	0.9	0.856	 Sell	444000	0	2021-02-02 00:07:14.952	New	 silver Butter Oil diamond	 tag3 tag6 tag3
0xa8b	USDCHF 	0.9	0.856	 Sell	444000	0	2021-02-02 00:13:57.059	In_process	 silver Butter Oil diamond	 tag3 tag6 tag3
0xa8b	USDCHF 	0.9	0.856	 Sell	444000	444000	2021-02-02 00:23:34.206	Fill	 silver Butter Oil diamond	 tag3 tag6 tag3
0xa8b	USDCHF 	0.9	0.856	 Sell	444000	444000	2021-02-02 00:37:21.761	Done	 silver Butter Oil diamond	 tag3 tag6 tag3
0x73c	USDJPY 	105.02	105.02	Buy	305000	0	2021-02-02 00:08:19.096	New	 silver Goodbye Oil diamond	 tag8 tag4 tag6 tag8
0x73c	USDJPY 	105.02	105.02	Buy	305000	0	2021-02-02 00:16:35.066	In_process	 silver Goodbye Oil diamond	 tag8 tag4 tag6 tag8
0x73c	USDJPY 	105.02	105.02	Buy	305000	305000	2021-02-02 00:28:57.332	Fill	 silver Goodbye Oil diamond	 tag8 tag4 tag6 tag8
0x73c	USDJPY 	105.02	105.02	Buy	305000	305000	2021-02-02 00:47:29.951	Done	 silver Goodbye Oil diamond	 tag8 tag4 tag6 tag8
0xc7b	USDPLN 	3.7	3.698	 Sell	526000	0	2021-02-02 00:00:20.088	New	 Oil diamond Ore silver	 tag9 tag8 tag7 tag6
0xc7b	USDPLN 	3.7	3.698	 Sell	526000	0	2021-02-02 00:00:29.229	In_process	 Oil diamond Ore silver	 tag9 tag8 tag7 tag6
0xc7b	USDPLN 	3.7	3.698	 Sell	526000	277000	2021-02-02 00:00:38.438	 PartialFill	 Oil diamond Ore silver	 tag9 tag8 tag7 tag6
0xc7b	USDPLN 	3.7	3.698	 Sell	526000	277000	2021-02-02 00:00:47.948	Done	 Oil diamond Ore silver	 tag9 tag8 tag7 tag6
0x16c4	USDPLN 	3.7	3.696	 Sell	959000	0	2021-02-02 00:00:36.464	New	 Ore Soil Bercut Goodbye	 tag5 tag3 tag1
0x16c4	USDPLN 	3.7	3.696	 Sell	959000	0	2021-02-02 00:00:54.132	In_process	 Ore Soil Bercut Goodbye	 tag5 tag3 tag1
0x16c4	USDPLN 	3.7	3.696	 Sell	959000	920000	2021-02-02 00:01:12.365	 PartialFill	 Ore Soil Bercut Goodbye	 tag5 tag3 tag1
0x16c4	USDPLN 	3.7	3.696	 Sell	959000	920000	2021-02-02 00:01:31.514	Done	 Ore Soil Bercut Goodbye	 tag5 tag3 tag1
0x1564	USDCHF 	0.9	0.862	Buy	901000	0	2021-02-02 00:06:13.055	New	 OreWheat  Oil Oil	 tag2 tag5 tag8 tag6
0x1564	USDCHF 	0.9	0.862	Buy	901000	0	2021-02-02 00:11:36.870	In_process	 OreWheat  Oil Oil	 tag2 tag5 tag8 tag6
0x1564	USDCHF 	0.9	0.862	Buy	901000	0	2021-02-02 00:18:59.888	 Cansel	 OreWheat  Oil Oil	 tag2 tag5 tag8 tag6
0x1564	USDCHF 	0.9	0.862	Buy	901000	0	2021-02-02 00:29:07.750	Done	 OreWheat  Oil Oil	 tag2 tag5 tag8 tag6
0x1206	USDPLN 	3.7	3.691	Buy	759000	0	2021-02-02 00:01:29.625	New	 Butter Oil Oil diamond	 tag8 tag9 tag5 tag5
0x1206	USDPLN 	3.7	3.691	Buy	759000	0	2021-02-02 00:02:20.507	In_process	 Butter Oil Oil diamond	 tag8 tag9 tag5 tag5
0x1206	USDPLN 	3.7	3.691	Buy	759000	759000	2021-02-02 00:03:16.009	Fill	 Butter Oil Oil diamond	 tag8 tag9 tag5 tag5
0x1206	USDPLN 	3.7	3.691	Buy	759000	759000	2021-02-02 00:04:16.489	Done	 Butter Oil Oil diamond	 tag8 tag9 tag5 tag5
0x110f	EURCHF 	1.08	1.138	Buy	719000	0	2021-02-02 00:09:37.010	New	 Soil  Oil diamond Ore	 tag6 tag5 tag7
0x110f	EURCHF 	1.08	1.138	Buy	719000	0	2021-02-02 00:19:56.085	In_process	 Soil  Oil diamond Ore	 tag6 tag5 tag7
0x110f	EURCHF 	1.08	1.138	Buy	719000	719000	2021-02-02 00:36:11.290	Fill	 Soil  Oil diamond Ore	 tag6 tag5 tag7
0x110f	EURCHF 	1.08	1.138	Buy	719000	719000	2021-02-02 01:01:48.746	Done	 Soil  Oil diamond Ore	 tag6 tag5 tag7
0x9b5	GBPUSD 	1.37	1.37	 Sell	409000	0	2021-02-02 00:04:57.599	New	 diamond Soil  Butter Oil	 tag6 tag3 tag6
0x9b5	GBPUSD 	1.37	1.37	 Sell	409000	0	2021-02-02 00:08:51.928	In_process	 diamond Soil  Butter Oil	 tag6 tag3 tag6
0x9b5	GBPUSD 	1.37	1.37	 Sell	409000	0	2021-02-02 00:13:54.869	 Cansel	 diamond Soil  Butter Oil	 tag6 tag3 tag6
0x9b5	GBPUSD 	1.37	1.37	 Sell	409000	0	2021-02-02 00:20:27.116	Done	 diamond Soil  Butter Oil	 tag6 tag3 tag6
0xd8c	USDCHF 	0.9	0.861	 Sell	571000	0	2021-02-02 00:06:25.578	New	 OreBercut Oil Oil	 tag4 tag2 tag7
0xd8c	USDCHF 	0.9	0.861	 Sell	571000	0	2021-02-02 00:12:03.310	In_process	 OreBercut Oil Oil	 tag4 tag2 tag7
0xd8c	USDCHF 	0.9	0.861	 Sell	571000	0	2021-02-02 00:19:51.927	 Cansel	 OreBercut Oil Oil	 tag4 tag2 tag7
0xd8c	USDCHF 	0.9	0.861	 Sell	571000	0	2021-02-02 00:30:38.331	Done	 OreBercut Oil Oil	 tag4 tag2 tag7
0x1127	USDJPY 	105.02	104.54	 Sell	723000	0	2021-02-02 00:07:51.717	New	 silver Goodbye Oil diamond	 tag5 tag4 tag8
0x1127	USDJPY 	105.02	104.54	 Sell	723000	0	2021-02-02 00:15:26.107	In_process	 silver Goodbye Oil diamond	 tag5 tag4 tag8
0x1127	USDJPY 	105.02	104.54	 Sell	723000	522000	2021-02-02 00:26:35.435	 PartialFill	 silver Goodbye Oil diamond	 tag5 tag4 tag8
0x1127	USDJPY 	105.02	104.54	 Sell	723000	522000	2021-02-02 00:42:59.006	Done	 silver Goodbye Oil diamond	 tag5 tag4 tag8
0x13a5	USDCAD 	0.78	0.876	 Sell	827000	0	2021-02-02 00:15:55.524	New	 Goodbye diamond Soil  Oil	 tag4 tag1 tag2 tag1
0x13a5	USDCAD 	0.78	0.876	 Sell	827000	0	2021-02-02 00:39:02.899	In_process	 Goodbye diamond Soil  Oil	 tag4 tag1 tag2 tag1
0x13a5	USDCAD 	0.78	0.876	 Sell	827000	0	2021-02-02 01:24:13.885	 Cansel	 Goodbye diamond Soil  Oil	 tag4 tag1 tag2 tag1
0x13a5	USDCAD 	0.78	0.876	 Sell	827000	0	2021-02-02 02:52:32.789	Done	 Goodbye diamond Soil  Oil	 tag4 tag1 tag2 tag1
0x16c8	USDCAD 	0.78	0.872	 Sell	960000	0	2021-02-02 00:15:13.109	New	 Goodbye diamond silver Goodbye	 tag2 tag9 tag6
0x16c8	USDCAD 	0.78	0.872	 Sell	960000	0	2021-02-02 00:36:40.137	In_process	 Goodbye diamond silver Goodbye	 tag2 tag9 tag6
0x16c8	USDCAD 	0.78	0.872	 Sell	960000	960000	2021-02-02 01:17:41.221	Fill	 Goodbye diamond silver Goodbye	 tag2 tag9 tag6
0x16c8	USDCAD 	0.78	0.872	 Sell	960000	960000	2021-02-02 02:36:07.556	Done	 Goodbye diamond silver Goodbye	 tag2 tag9 tag6
0x170c	EURUSD 	1.2	1.174	 Sell	971000	0	2021-02-02 00:04:19.290	New	 diamond silverWheat  Oil	 tag8 tag3 tag8 tag6
0x170c	EURUSD 	1.2	1.174	 Sell	971000	0	2021-02-02 00:07:34.553	In_process	 diamond silverWheat  Oil	 tag8 tag3 tag8 tag6
0x170c	EURUSD 	1.2	1.174	 Sell	971000	0	2021-02-02 00:11:39.762	 Cansel	 diamond silverWheat  Oil	 tag8 tag3 tag8 tag6
0x170c	EURUSD 	1.2	1.174	 Sell	971000	0	2021-02-02 00:16:47.108	Done	 diamond silverWheat  Oil	 tag8 tag3 tag8 tag6
0x3be	USDJPY 	105.02	105.56	Buy	158000	0	2021-02-02 00:08:52.291	New	 Soil  Oil Oil Ore	 tag1 tag7 tag3 tag2
0x3be	USDJPY 	105.02	105.56	Buy	158000	0	2021-02-02 00:17:58.008	In_process	 Soil  Oil Oil Ore	 tag1 tag7 tag3 tag2
0x3be	USDJPY 	105.02	105.56	Buy	158000	158000	2021-02-02 00:31:54.118	Fill	 Soil  Oil Oil Ore	 tag1 tag7 tag3 tag2
0x3be	USDJPY 	105.02	105.56	Buy	158000	158000	2021-02-02 00:53:13.472	Done	 Soil  Oil Oil Ore	 tag1 tag7 tag3 tag2
0x15ff	USDCHF 	0.9	0.855	 Sell	926000	0	2021-02-02 00:07:21.580	New	 silver Butter Oil diamond	 tag3 tag8 tag5
0x15ff	USDCHF 	0.9	0.855	 Sell	926000	0	2021-02-02 00:14:14.843	In_process	 silver Butter Oil diamond	 tag3 tag8 tag5
0x15ff	USDCHF 	0.9	0.855	 Sell	926000	0	2021-02-02 00:24:09.944	 Cansel	 silver Butter Oil diamond	 tag3 tag8 tag5
0x15ff	USDCHF 	0.9	0.855	 Sell	926000	0	2021-02-02 00:38:26.555	Done	 silver Butter Oil diamond	 tag3 tag8 tag5
0xb03	USDJPY 	105.02	105.56	 Sell	464000	0	2021-02-02 00:09:01.218	New	 Soil  Oil Oil Ore	 tag2
0xb03	USDJPY 	105.02	105.56	 Sell	464000	0	2021-02-02 00:18:21.251	In_process	 Soil  Oil Oil Ore	 tag2
0xb03	USDJPY 	105.02	105.56	 Sell	464000	215000	2021-02-02 00:32:43.412	 PartialFill	 Soil  Oil Oil Ore	 tag2
0xb03	USDJPY 	105.02	105.56	 Sell	464000	215000	2021-02-02 00:54:51.149	Done	 Soil  Oil Oil Ore	 tag2
0x976	EURUSD 	1.2	1.173	Buy	399000	0	2021-02-02 00:04:30.398	New	 diamond silverBercut Oil	 tag9 tag5 tag6 tag7
0x976	EURUSD 	1.2	1.173	Buy	399000	0	2021-02-02 00:07:56.946	In_process	 diamond silverBercut Oil	 tag9 tag5 tag6 tag7
0x976	EURUSD 	1.2	1.173	Buy	399000	399000	2021-02-02 00:12:17.250	Fill	 diamond silverBercut Oil	 tag9 tag5 tag6 tag7
0x976	EURUSD 	1.2	1.173	Buy	399000	399000	2021-02-02 00:17:48.840	Done	 diamond silverBercut Oil	 tag9 tag5 tag6 tag7
0xb31	EURPLN 	4.5	4.484	 Sell	472000	0	2021-02-02 00:02:37.939	New	 Oil diamond Ore Soil 	 tag6 tag8 tag5 tag1
0xb31	EURPLN 	4.5	4.484	 Sell	472000	0	2021-02-02 00:04:19.690	In_process	 Oil diamond Ore Soil 	 tag6 tag8 tag5 tag1
0xb31	EURPLN 	4.5	4.484	 Sell	472000	472000	2021-02-02 00:06:16.011	Fill	 Oil diamond Ore Soil 	 tag6 tag8 tag5 tag1
0xb31	EURPLN 	4.5	4.484	 Sell	472000	472000	2021-02-02 00:08:32.646	Done	 Oil diamond Ore Soil 	 tag6 tag8 tag5 tag1
0x4c7	USDPLN 	3.7	3.697	 Sell	202000	0	2021-02-02 00:00:22.953	New	 diamond Ore silver Soil 	 tag1 tag1 tag1 tag1
0x4c7	USDPLN 	3.7	3.697	 Sell	202000	0	2021-02-02 00:00:32.641	In_process	 diamond Ore silver Soil 	 tag1 tag1 tag1 tag1
0x4c7	USDPLN 	3.7	3.697	 Sell	202000	0	2021-02-02 00:00:42.821	 Cansel	 diamond Ore silver Soil 	 tag1 tag1 tag1 tag1
0x4c7	USDPLN 	3.7	3.697	 Sell	202000	0	2021-02-02 00:00:52.554	Done	 diamond Ore silver Soil 	 tag1 tag1 tag1 tag1
0xd12	GBRJPY 	143.61	144.4	 Sell	551000	0	2021-02-02 00:13:04.309	New	Bercut Oil OreWheat 	 tag3 tag7 tag7 tag9
0xd12	GBRJPY 	143.61	144.4	 Sell	551000	0	2021-02-02 00:29:48.934	In_process	Bercut Oil OreWheat 	 tag3 tag7 tag7 tag9
0xd12	GBRJPY 	143.61	144.4	 Sell	551000	303000	2021-02-02 00:59:38.407	 PartialFill	Bercut Oil OreWheat 	 tag3 tag7 tag7 tag9
0xd12	GBRJPY 	143.61	144.4	 Sell	551000	303000	2021-02-02 01:52:50.669	Done	Bercut Oil OreWheat 	 tag3 tag7 tag7 tag9
0xe19	USDCAD 	0.78	0.877	 Sell	594000	0	2021-02-02 00:16:09.126	New	 Goodbye diamond Soil  Oil	 tag8 tag8 tag3 tag5
0xe19	USDCAD 	0.78	0.877	 Sell	594000	0	2021-02-02 00:39:49.342	In_process	 Goodbye diamond Soil  Oil	 tag8 tag8 tag3 tag5
0xe19	USDCAD 	0.78	0.877	 Sell	594000	594000	2021-02-02 01:26:24.316	Fill	 Goodbye diamond Soil  Oil	 tag8 tag8 tag3 tag5
0xe19	USDCAD 	0.78	0.877	 Sell	594000	594000	2021-02-02 02:58:06.824	Done	 Goodbye diamond Soil  Oil	 tag8 tag8 tag3 tag5
0x458	USDCHF 	0.9	0.861	 Sell	183000	0	2021-02-02 00:06:22.053	New	 OreBercut Oil Oil	 tag1 tag6 tag9 tag8
0x458	USDCHF 	0.9	0.861	 Sell	183000	0	2021-02-02 00:11:57.785	In_process	 OreBercut Oil Oil	 tag1 tag6 tag9 tag8
0x458	USDCHF 	0.9	0.861	 Sell	183000	183000	2021-02-02 00:19:40.088	Fill	 OreBercut Oil Oil	 tag1 tag6 tag9 tag8
0x458	USDCHF 	0.9	0.861	 Sell	183000	183000	2021-02-02 00:30:19.194	Done	 OreBercut Oil Oil	 tag1 tag6 tag9 tag8
0xe92	EURUSD 	1.2	1.178	Buy	614000	0	2021-02-02 00:03:40.494	New	 diamond Ore Soil  Butter	 tag9 tag6 tag7
0xe92	EURUSD 	1.2	1.178	Buy	614000	0	2021-02-02 00:06:17.380	In_process	 diamond Ore Soil  Butter	 tag9 tag6 tag7
0xe92	EURUSD 	1.2	1.178	Buy	614000	614000	2021-02-02 00:09:28.086	Fill	 diamond Ore Soil  Butter	 tag9 tag6 tag7
0xe92	EURUSD 	1.2	1.178	Buy	614000	614000	2021-02-02 00:13:21.346	Done	 diamond Ore Soil  Butter	 tag9 tag6 tag7
0x6fc	EURPLN 	4.5	4.483	Buy	295000	0	2021-02-02 00:02:47.539	New	 Oil diamond silver Soil 	 tag6 tag5 tag3 tag2
0x6fc	EURPLN 	4.5	4.483	Buy	295000	0	2021-02-02 00:04:36.631	In_process	 Oil diamond silver Soil 	 tag6 tag5 tag3 tag2
0x6fc	EURPLN 	4.5	4.483	Buy	295000	87000	2021-02-02 00:06:44.617	 PartialFill	 Oil diamond silver Soil 	 tag6 tag5 tag3 tag2
0x6fc	EURPLN 	4.5	4.483	Buy	295000	87000	2021-02-02 00:09:13.336	Done	 Oil diamond silver Soil 	 tag6 tag5 tag3 tag2
0x9b6	USDPLN 	3.7	3.691	 Sell	409000	0	2021-02-02 00:01:27.674	New	 Butter Oil Oil diamond	 tag6 tag6 tag8
0x9b6	USDPLN 	3.7	3.691	 Sell	409000	0	2021-02-02 00:02:17.397	In_process	 Butter Oil Oil diamond	 tag6 tag6 tag8
0x9b6	USDPLN 	3.7	3.691	 Sell	409000	167000	2021-02-02 00:03:11.649	 PartialFill	 Butter Oil Oil diamond	 tag6 tag6 tag8
0x9b6	USDPLN 	3.7	3.691	 Sell	409000	167000	2021-02-02 00:04:09.920	Done	 Butter Oil Oil diamond	 tag6 tag6 tag8
0xdf6	USDCAD 	0.78	0.872	 Sell	588000	0	2021-02-02 00:15:20.927	New	 Goodbye diamond silver Goodbye	 tag9 tag2 tag3 tag4
0xdf6	USDCAD 	0.78	0.872	 Sell	588000	0	2021-02-02 00:37:03.811	In_process	 Goodbye diamond silver Goodbye	 tag9 tag2 tag3 tag4
0xdf6	USDCAD 	0.78	0.872	 Sell	588000	0	2021-02-02 01:18:44.716	 Cansel	 Goodbye diamond silver Goodbye	 tag9 tag2 tag3 tag4
